lat,lon,gateway,rssi,distance
16.0738863,108.15067100000002,a840411eebb44150,-106,200.02522977367315
16.0737666,108.1496561,a840411eebb44150,-110,309.27834730224265
16.073766999999997,108.14964370000004,a840411eebb44150,-115,310.5885585475632
16.073742900000003,108.14962279999996,a840411eebb44150,-117,313.1330354043573
16.0737217,108.149622,a840411eebb44150,-117,313.52407573743864
16.076757300000004,108.1485433,a840411eebb44150,-123,518.5174559539852
16.0741107,108.14958470000002,a840411eebb44150,-124,314.701483143348
16.0728613,108.150092,a840411eebb44150,-102,294.58521395663087
16.071792600000002,108.1505132,a840411eebb44150,-123,334.924126563868
16.0712242,108.1507459,a840411eebb44150,-118,372.1304409769113
16.071202699999997,108.1507698,a840411eebb44150,-116,372.8911520644935
16.070164600000002,108.1511912,a840411eebb44150,-128,460.2152560942285
