device,lat,lon,gateway,gw_lat,gw_lon,rssi,snr,time,frequency,bandwidth,spreading_factor
node01,16.074073000000002,108.15247299999999,ac1f09fffe0fd629,16.06818,108.15444,-105,5.2,2025-11-24T19:13:05.809+00:00,921400000,125000,7
node01,16.074078,108.15247099999999,ac1f09fffe0fd629,16.06818,108.15444,-104,5.5,2025-11-24T19:12:50.811+00:00,921400000,125000,7
node01,16.074086,108.15248800000002,ac1f09fffe0fd629,16.06817,108.15444,-104,5.8,2025-11-24T19:12:35.814+00:00,921400000,125000,7
node01,16.074018000000002,108.15245,ac1f09fffe0fd629,16.06817,108.15444,-104,5.5,2025-11-24T19:12:20.816+00:00,921400000,125000,7
node01,16.074035,108.15246499999998,ac1f09fffe0fd629,16.06817,108.15444,-104,5.2,2025-11-24T19:12:05.818+00:00,921400000,125000,7
node01,16.074,108.152441,ac1f09fffe0fd629,16.06817,108.15444,-105,5.5,2025-11-24T19:11:50.820+00:00,921400000,125000,7
node01,16.074,108.152486,ac1f09fffe0fd629,16.06818,108.15444,-104,5.8,2025-11-24T19:11:35.822+00:00,921400000,125000,7
node01,16.074011000000002,108.15251999999998,ac1f09fffe0fd629,16.06818,108.15444,-105,5.2,2025-11-24T19:11:20.825+00:00,921400000,125000,7
node01,16.07405,108.15255099999999,ac1f09fffe0fd629,16.06818,108.15444,-104,5.5,2025-11-24T19:11:05.827+00:00,921400000,125000,7
node01,16.074115999999997,108.152546,ac1f09fffe0fd629,16.06818,108.15444,-104,5.8,2025-11-24T19:10:50.829+00:00,921400000,125000,7
node01,16.074115999999997,108.152546,ac1f09fffe0fd629,16.06818,108.15444,-104,6.2,2025-11-24T19:10:35.831+00:00,921400000,125000,7
node01,16.074035,108.152525,ac1f09fffe0fd629,16.06818,108.15444,-104,6.0,2025-11-24T19:10:20.834+00:00,921400000,125000,7
node01,16.074011000000002,108.15253299999999,ac1f09fffe0fd629,16.06819,108.15444,-104,5.8,2025-11-24T19:10:05.836+00:00,921400000,125000,7
node01,16.074064999999997,108.152573,ac1f09fffe0fd629,16.06819,108.15444,-104,5.8,2025-11-24T19:09:50.838+00:00,921400000,125000,7
node01,16.074038,108.15257,ac1f09fffe0fd629,16.06818,108.15444,-104,6.0,2025-11-24T19:09:35.840+00:00,921400000,125000,7
node01,16.074051000000004,108.15255300000001,ac1f09fffe0fd629,16.06818,108.15444,-104,5.5,2025-11-24T19:09:20.842+00:00,921400000,125000,7
node01,16.074058,108.152528,ac1f09fffe0fd629,16.06817,108.15444,-104,6.0,2025-11-24T19:09:05.845+00:00,921400000,125000,7
node01,16.074064999999997,108.152531,ac1f09fffe0fd629,16.06817,108.15444,-104,5.8,2025-11-24T19:08:50.847+00:00,921400000,125000,7
node01,16.074051000000004,108.15254499999999,ac1f09fffe0fd629,16.06817,108.15443,-104,5.8,2025-11-24T19:08:35.849+00:00,921400000,125000,7
node01,16.074008,108.152496,ac1f09fffe0fd629,16.06817,108.15443,-105,5.2,2025-11-24T19:08:20.851+00:00,921400000,125000,7
node01,16.074002999999998,108.15248500000003,ac1f09fffe0fd629,16.06818,108.15443,-105,5.5,2025-11-24T19:08:05.854+00:00,921400000,125000,7
node01,16.07395,108.15247,ac1f09fffe0fd629,16.06818,108.15443,-105,5.5,2025-11-24T19:07:50.856+00:00,921400000,125000,7
node01,16.07395,108.15247,ac1f09fffe0fd629,16.06819,108.15444,-105,5.5,2025-11-24T19:07:35.858+00:00,921400000,125000,7
node01,16.073965,108.15250600000002,ac1f09fffe0fd629,16.06819,108.15444,-105,5.0,2025-11-24T19:07:20.860+00:00,921400000,125000,7
node01,16.073965,108.15250600000002,ac1f09fffe0fd629,16.06819,108.15444,-104,6.2,2025-11-24T19:07:05.862+00:00,921400000,125000,7
node01,16.074054999999998,108.152546,ac1f09fffe0fd629,16.06819,108.15444,-104,5.8,2025-11-24T19:06:50.865+00:00,921400000,125000,7
node01,16.074056000000002,108.15254,ac1f09fffe0fd629,16.06819,108.15443,-104,5.8,2025-11-24T19:06:35.867+00:00,921400000,125000,7
node01,16.074035,108.15249099999998,ac1f09fffe0fd629,16.06819,108.15443,-104,6.0,2025-11-24T19:06:20.869+00:00,921400000,125000,7
node01,16.073966000000002,108.15246300000004,ac1f09fffe0fd629,16.06818,108.15443,-104,6.0,2025-11-24T19:06:05.871+00:00,921400000,125000,7
node01,16.073973000000002,108.15243000000001,ac1f09fffe0fd629,16.06818,108.15443,-105,5.2,2025-11-24T19:05:50.874+00:00,921400000,125000,7
node01,16.073968,108.15243100000002,ac1f09fffe0fd629,16.06818,108.15444,-104,6.0,2025-11-24T19:05:35.876+00:00,921400000,125000,7
node01,16.073968,108.152405,ac1f09fffe0fd629,16.06818,108.15444,-104,5.8,2025-11-24T19:05:20.878+00:00,921400000,125000,7
node01,16.073973000000002,108.152405,ac1f09fffe0fd629,16.06818,108.15444,-104,5.5,2025-11-24T19:05:05.880+00:00,921400000,125000,7
node01,16.073925,108.15236300000001,ac1f09fffe0fd629,16.06818,108.15444,-105,5.0,2025-11-24T19:04:50.882+00:00,921400000,125000,7
node01,16.073978,108.15239999999999,ac1f09fffe0fd629,16.06819,108.15444,-104,5.8,2025-11-24T19:04:35.885+00:00,921400000,125000,7
node01,16.073995,108.15243000000001,ac1f09fffe0fd629,16.06819,108.15444,-105,5.5,2025-11-24T19:04:20.887+00:00,921400000,125000,7
node01,16.073956000000003,108.15241300000002,ac1f09fffe0fd629,16.06819,108.15445,-104,5.8,2025-11-24T19:04:05.889+00:00,921400000,125000,7
node01,16.073920000000005,108.15238500000001,ac1f09fffe0fd629,16.06819,108.15445,-104,5.8,2025-11-24T19:03:50.891+00:00,921400000,125000,7
node01,16.073920000000005,108.15238500000001,ac1f09fffe0fd629,16.06819,108.15444,-104,5.8,2025-11-24T19:03:35.894+00:00,921400000,125000,7
node01,16.073898000000003,108.15235500000001,ac1f09fffe0fd629,16.06819,108.15444,-105,5.5,2025-11-24T19:03:20.896+00:00,921400000,125000,7
node01,16.073921000000002,108.15237499999998,ac1f09fffe0fd629,16.06818,108.15443,-104,6.0,2025-11-24T19:03:05.898+00:00,921400000,125000,7
node01,16.073881,108.152438,ac1f09fffe0fd629,16.06818,108.15443,-104,5.8,2025-11-24T19:02:50.900+00:00,921400000,125000,7
node01,16.07385,108.152501,ac1f09fffe0fd629,16.06818,108.15443,-105,5.2,2025-11-24T19:02:35.902+00:00,921400000,125000,7
node01,16.074030999999998,108.152621,ac1f09fffe0fd629,16.06818,108.15443,-104,5.5,2025-11-24T19:02:20.905+00:00,921400000,125000,7
node01,16.074063000000002,108.15262600000001,ac1f09fffe0fd629,16.06819,108.15444,-105,5.5,2025-11-24T19:02:05.907+00:00,921400000,125000,7
node01,16.074083,108.15250499999999,ac1f09fffe0fd629,16.06819,108.15444,-105,5.0,2025-11-24T19:01:50.909+00:00,921400000,125000,7
node01,16.074058,108.15246000000002,ac1f09fffe0fd629,16.06819,108.15443,-104,5.5,2025-11-24T19:01:35.911+00:00,921400000,125000,7
node01,16.074033000000004,108.15235500000001,ac1f09fffe0fd629,16.06819,108.15443,-104,5.8,2025-11-24T19:01:20.914+00:00,921400000,125000,7
node01,16.074036,108.15244300000002,ac1f09fffe0fd629,16.06819,108.15444,-104,6.0,2025-11-24T19:01:05.916+00:00,921400000,125000,7
node01,16.074026,108.15247299999999,ac1f09fffe0fd629,16.06819,108.15444,-104,5.5,2025-11-24T19:00:50.918+00:00,921400000,125000,7
node01,16.074028000000002,108.152495,ac1f09fffe0fd629,16.06818,108.15443,-104,5.5,2025-11-24T19:00:35.920+00:00,921400000,125000,7
node01,16.074038,108.15253600000001,ac1f09fffe0fd629,16.06819,108.15443,-104,5.5,2025-11-24T19:00:20.922+00:00,921400000,125000,7
node01,16.073960000000003,108.152486,ac1f09fffe0fd629,16.06819,108.15443,-105,5.0,2025-11-24T19:00:05.925+00:00,921400000,125000,7
node01,16.073985,108.15254,ac1f09fffe0fd629,16.06819,108.15443,-105,5.0,2025-11-24T18:59:50.927+00:00,921400000,125000,7
node01,16.07404,108.15265800000002,ac1f09fffe0fd629,16.06819,108.15443,-105,5.2,2025-11-24T18:59:35.929+00:00,921400000,125000,7
node01,16.074033000000004,108.15265500000001,ac1f09fffe0fd629,16.06819,108.15443,-104,5.8,2025-11-24T18:59:20.931+00:00,921400000,125000,7
node01,16.074018000000002,108.152621,ac1f09fffe0fd629,16.06819,108.15444,-104,5.5,2025-11-24T18:59:05.934+00:00,921400000,125000,7
node01,16.07402,108.152635,ac1f09fffe0fd629,16.06819,108.15444,-105,5.5,2025-11-24T18:58:50.936+00:00,921400000,125000,7
node01,16.073965,108.15253,ac1f09fffe0fd629,16.06819,108.15443,-104,5.8,2025-11-24T18:58:35.938+00:00,921400000,125000,7
node01,16.073948,108.152498,ac1f09fffe0fd629,16.06819,108.15443,-104,5.5,2025-11-24T18:58:20.940+00:00,921400000,125000,7
node01,16.073943,108.15248000000001,ac1f09fffe0fd629,16.06818,108.15443,-104,5.8,2025-11-24T18:58:05.943+00:00,921400000,125000,7
node01,16.073786000000002,108.15224300000003,ac1f09fffe0fd629,16.06818,108.15443,-104,5.5,2025-11-24T18:57:50.946+00:00,921400000,125000,7
node01,16.074121,108.15262500000001,ac1f09fffe0fd629,16.06819,108.15444,-105,5.2,2025-11-24T18:57:35.948+00:00,921400000,125000,7
node01,16.074193,108.152801,ac1f09fffe0fd629,16.06819,108.15444,-104,5.2,2025-11-24T18:57:20.950+00:00,921400000,125000,7
node01,16.074148,108.15277799999998,ac1f09fffe0fd629,16.06819,108.15444,-105,5.0,2025-11-24T18:57:05.952+00:00,921400000,125000,7
node01,16.074045,108.152486,ac1f09fffe0fd629,16.06819,108.15444,-105,5.2,2025-11-24T18:56:50.955+00:00,921400000,125000,7
node01,16.074092999999998,108.15260800000001,ac1f09fffe0fd629,16.0682,108.15444,-105,5.2,2025-11-24T18:56:35.957+00:00,921400000,125000,7
node01,16.07413,108.15267100000001,ac1f09fffe0fd629,16.0682,108.15444,-105,5.0,2025-11-24T18:56:20.959+00:00,921400000,125000,7
node01,16.074135000000002,108.15269800000002,ac1f09fffe0fd629,16.06819,108.15444,-105,5.2,2025-11-24T18:56:05.961+00:00,921400000,125000,7
node01,16.07416,108.15271499999999,ac1f09fffe0fd629,16.06819,108.15444,-105,5.2,2025-11-24T18:55:50.963+00:00,921400000,125000,7
node01,16.074125,108.152615,ac1f09fffe0fd629,16.06818,108.15443,-105,5.5,2025-11-24T18:55:35.966+00:00,921400000,125000,7
node01,16.0741,108.152683,ac1f09fffe0fd629,16.06818,108.15443,-104,5.5,2025-11-24T18:55:20.968+00:00,921400000,125000,7
node01,16.0741,108.152635,ac1f09fffe0fd629,16.06818,108.15443,-105,5.0,2025-11-24T18:55:05.970+00:00,921400000,125000,7
node01,16.074030999999998,108.15253,ac1f09fffe0fd629,16.06818,108.15443,-105,5.2,2025-11-24T18:54:50.972+00:00,921400000,125000,7
node01,16.073973000000002,108.15234300000002,ac1f09fffe0fd629,16.06819,108.15443,-105,5.5,2025-11-24T18:54:35.975+00:00,921400000,125000,7
node01,16.074233,108.152773,ac1f09fffe0fd629,16.06819,108.15443,-104,5.5,2025-11-24T18:54:20.977+00:00,921400000,125000,7
node01,16.074201,108.15271300000002,ac1f09fffe0fd629,16.0682,108.15443,-105,5.2,2025-11-24T18:54:05.979+00:00,921400000,125000,7
node01,16.074289999999998,108.15275100000001,ac1f09fffe0fd629,16.0682,108.15443,-105,5.0,2025-11-24T18:53:50.981+00:00,921400000,125000,7
node01,16.07423,108.15265100000002,ac1f09fffe0fd629,16.0682,108.15443,-105,5.5,2025-11-24T18:53:35.983+00:00,921400000,125000,7
node01,16.074092999999998,108.15258100000001,ac1f09fffe0fd629,16.0682,108.15443,-104,5.5,2025-11-24T18:53:20.986+00:00,921400000,125000,7
node01,16.07409,108.15258100000001,ac1f09fffe0fd629,16.06819,108.15443,-105,5.0,2025-11-24T18:53:05.988+00:00,921400000,125000,7
node01,16.07411,108.15268999999998,ac1f09fffe0fd629,16.06819,108.15443,-105,5.2,2025-11-24T18:52:50.990+00:00,921400000,125000,7
node01,16.074098,108.15267300000001,ac1f09fffe0fd629,16.06818,108.15443,-104,5.5,2025-11-24T18:52:35.992+00:00,921400000,125000,7
node01,16.074058,108.15265100000002,ac1f09fffe0fd629,16.06818,108.15443,-105,5.0,2025-11-24T18:52:20.994+00:00,921400000,125000,7
node01,16.074153000000003,108.152875,ac1f09fffe0fd629,16.06818,108.15442,-104,5.2,2025-11-24T18:52:05.997+00:00,921400000,125000,7
node01,16.074066,108.15273099999999,ac1f09fffe0fd629,16.06818,108.15442,-105,5.5,2025-11-24T18:51:50.999+00:00,921400000,125000,7
node01,16.07388,108.15238800000002,ac1f09fffe0fd629,16.0682,108.15442,-104,6.0,2025-11-24T18:51:36.001+00:00,921400000,125000,7
node01,16.074035,108.15256099999999,ac1f09fffe0fd629,16.0682,108.15442,-104,5.8,2025-11-24T18:51:21.003+00:00,921400000,125000,7
node01,16.074098,108.15256300000001,ac1f09fffe0fd629,16.06821,108.15442,-104,6.0,2025-11-24T18:51:06.006+00:00,921400000,125000,7
node01,16.074,108.15238999999997,ac1f09fffe0fd629,16.06821,108.15442,-104,6.0,2025-11-24T18:50:51.008+00:00,921400000,125000,7
node01,16.074,108.15275,ac1f09fffe0fd629,16.0682,108.15441,-104,6.2,2025-11-24T18:50:36.010+00:00,921400000,125000,7
node01,16.074045,108.15264499999998,ac1f09fffe0fd629,16.0682,108.15441,-104,5.8,2025-11-24T18:50:21.012+00:00,921400000,125000,7
node01,16.074026,108.152575,ac1f09fffe0fd629,16.0682,108.15442,-104,5.8,2025-11-24T18:50:06.014+00:00,921400000,125000,7
node01,16.074046000000003,108.15259,ac1f09fffe0fd629,16.0682,108.15442,-104,5.8,2025-11-24T18:49:51.017+00:00,921400000,125000,7
node01,16.074060000000003,108.15259099999999,ac1f09fffe0fd629,16.0682,108.15442,-104,5.8,2025-11-24T18:49:36.019+00:00,921400000,125000,7
node01,16.074028000000002,108.15259,ac1f09fffe0fd629,16.0682,108.15442,-105,5.5,2025-11-24T18:49:21.021+00:00,921400000,125000,7
node01,16.074018000000002,108.15256500000001,ac1f09fffe0fd629,16.0682,108.15442,-104,5.5,2025-11-24T18:49:06.023+00:00,921400000,125000,7
node01,16.074005,108.152503,ac1f09fffe0fd629,16.0682,108.15442,-104,5.2,2025-11-24T18:48:51.026+00:00,921400000,125000,7
node01,16.07401,108.152495,ac1f09fffe0fd629,16.06819,108.15442,-105,5.2,2025-11-24T18:48:36.028+00:00,921400000,125000,7
node01,16.074002999999998,108.15248100000001,ac1f09fffe0fd629,16.06819,108.15442,-105,5.2,2025-11-24T18:48:21.030+00:00,921400000,125000,7
node01,16.074038,108.15256099999999,ac1f09fffe0fd629,16.06819,108.15442,-105,5.2,2025-11-24T18:48:06.032+00:00,921400000,125000,7
node01,16.073958,108.15257800000002,ac1f09fffe0fd629,16.06819,108.15442,-104,5.5,2025-11-24T18:47:36.037+00:00,921400000,125000,7
node01,16.073940999999998,108.15259300000002,ac1f09fffe0fd629,16.06819,108.15442,-105,5.0,2025-11-24T18:47:21.039+00:00,921400000,125000,7
node01,16.073881,108.152523,ac1f09fffe0fd629,16.06819,108.15442,-105,4.8,2025-11-24T18:47:06.041+00:00,921400000,125000,7
node01,16.073856,108.15258599999997,ac1f09fffe0fd629,16.06819,108.15442,-105,4.8,2025-11-24T18:46:51.043+00:00,921400000,125000,7
node01,16.074086,108.15256000000002,ac1f09fffe0fd629,16.06818,108.15443,-105,4.5,2025-11-24T18:46:36.046+00:00,921400000,125000,7
node01,16.074058,108.152558,ac1f09fffe0fd629,16.06818,108.15443,-105,4.8,2025-11-24T18:46:21.048+00:00,921400000,125000,7
node01,16.074018000000002,108.15255000000002,ac1f09fffe0fd629,16.06817,108.15443,-105,4.2,2025-11-24T18:45:51.052+00:00,921400000,125000,7
node01,16.074023000000004,108.15261300000002,ac1f09fffe0fd629,16.06817,108.15443,-105,4.8,2025-11-24T18:45:36.054+00:00,921400000,125000,7
node01,16.074028000000002,108.15260800000001,ac1f09fffe0fd629,16.06817,108.15443,-106,4.5,2025-11-24T18:45:21.057+00:00,921400000,125000,7
node01,16.073985999999998,108.152601,ac1f09fffe0fd629,16.06816,108.15443,-105,5.0,2025-11-24T18:45:06.059+00:00,921400000,125000,7
node01,16.074021000000002,108.15260599999999,ac1f09fffe0fd629,16.06816,108.15443,-105,4.8,2025-11-24T18:44:51.061+00:00,921400000,125000,7
node01,16.073998,108.15264599999998,ac1f09fffe0fd629,16.06815,108.15443,-105,4.5,2025-11-24T18:44:36.063+00:00,921400000,125000,7
node01,16.074028000000002,108.15264099999999,ac1f09fffe0fd629,16.06815,108.15443,-105,5.0,2025-11-24T18:44:21.066+00:00,921400000,125000,7
node01,16.074013,108.15251599999999,ac1f09fffe0fd629,16.06816,108.15444,-105,4.8,2025-11-24T18:44:06.068+00:00,921400000,125000,7
node01,16.074008,108.15253600000001,ac1f09fffe0fd629,16.06816,108.15444,-105,5.0,2025-11-24T18:43:51.070+00:00,921400000,125000,7
node01,16.073963,108.152573,ac1f09fffe0fd629,16.06817,108.15443,-105,4.5,2025-11-24T18:43:36.072+00:00,921400000,125000,7
node01,16.073954999999998,108.152585,ac1f09fffe0fd629,16.06817,108.15443,-105,4.5,2025-11-24T18:43:21.074+00:00,921400000,125000,7
node01,16.073968,108.15259499999999,ac1f09fffe0fd629,16.06817,108.15443,-105,4.8,2025-11-24T18:43:06.077+00:00,921400000,125000,7
node01,16.074013,108.152528,ac1f09fffe0fd629,16.06817,108.15443,-105,4.8,2025-11-24T18:42:51.079+00:00,921400000,125000,7
node01,16.074038,108.15257999999999,ac1f09fffe0fd629,16.06816,108.15443,-105,4.8,2025-11-24T18:42:36.081+00:00,921400000,125000,7
node01,16.073940999999998,108.15246300000004,ac1f09fffe0fd629,16.06816,108.15443,-105,5.0,2025-11-24T18:42:21.083+00:00,921400000,125000,7
node01,16.074006,108.152503,ac1f09fffe0fd629,16.06816,108.15443,-105,4.8,2025-11-24T18:42:06.086+00:00,921400000,125000,7
node01,16.074026,108.15253800000002,ac1f09fffe0fd629,16.06816,108.15443,-105,5.0,2025-11-24T18:41:51.088+00:00,921400000,125000,7
node01,16.073976,108.15250499999999,ac1f09fffe0fd629,16.06815,108.15443,-105,4.8,2025-11-24T18:41:36.090+00:00,921400000,125000,7
node01,16.073963,108.15247299999999,ac1f09fffe0fd629,16.06815,108.15443,-105,5.2,2025-11-24T18:41:21.092+00:00,921400000,125000,7
node01,16.073995,108.15248500000003,ac1f09fffe0fd629,16.06815,108.15443,-105,5.2,2025-11-24T18:41:06.094+00:00,921400000,125000,7
node01,16.073995,108.15259599999999,ac1f09fffe0fd629,16.06815,108.15443,-105,5.0,2025-11-24T18:40:51.097+00:00,921400000,125000,7
node01,16.073938000000002,108.15258800000001,ac1f09fffe0fd629,16.06815,108.15444,-105,4.8,2025-11-24T18:40:36.099+00:00,921400000,125000,7
node01,16.074013,108.15251599999999,ac1f09fffe0fd629,16.06815,108.15444,-105,5.2,2025-11-24T18:40:21.101+00:00,921400000,125000,7
node01,16.074051000000004,108.15245300000001,ac1f09fffe0fd629,16.06816,108.15444,-105,5.0,2025-11-24T18:40:06.103+00:00,921400000,125000,7
node01,16.074193,108.15242,ac1f09fffe0fd629,16.06816,108.15444,-105,5.0,2025-11-24T18:39:51.106+00:00,921400000,125000,7
node01,16.074154999999998,108.15236999999999,ac1f09fffe0fd629,16.06816,108.15444,-105,5.0,2025-11-24T18:39:36.108+00:00,921400000,125000,7
node01,16.074056000000002,108.15246000000002,ac1f09fffe0fd629,16.06816,108.15444,-105,4.8,2025-11-24T18:39:21.110+00:00,921400000,125000,7
node01,16.074046000000003,108.15251099999998,ac1f09fffe0fd629,16.06816,108.15444,-104,4.8,2025-11-24T18:39:06.112+00:00,921400000,125000,7
node01,16.074030999999998,108.15247599999998,ac1f09fffe0fd629,16.06816,108.15444,-105,5.2,2025-11-24T18:38:51.114+00:00,921400000,125000,7
node01,16.07399,108.152493,ac1f09fffe0fd629,16.06815,108.15443,-105,5.0,2025-11-24T18:38:36.117+00:00,921400000,125000,7
node01,16.073971,108.1525,ac1f09fffe0fd629,16.06815,108.15443,-104,5.5,2025-11-24T18:38:21.119+00:00,921400000,125000,7
node01,16.073980999999996,108.152573,ac1f09fffe0fd629,16.06815,108.15443,-104,5.8,2025-11-24T18:38:06.121+00:00,921400000,125000,7
node01,16.073995,108.15251099999998,ac1f09fffe0fd629,16.06815,108.15443,-104,6.0,2025-11-24T18:37:51.123+00:00,921400000,125000,7
node01,16.073963,108.15248800000002,ac1f09fffe0fd629,16.06814,108.15444,-104,5.5,2025-11-24T18:37:36.126+00:00,921400000,125000,7
node01,16.073983000000005,108.15248800000002,ac1f09fffe0fd629,16.06814,108.15444,-105,5.8,2025-11-24T18:37:21.128+00:00,921400000,125000,7
node01,16.073978,108.152503,ac1f09fffe0fd629,16.06815,108.15443,-104,5.2,2025-11-24T18:37:06.130+00:00,921400000,125000,7
node01,16.073975,108.15246499999998,ac1f09fffe0fd629,16.06815,108.15443,-104,5.5,2025-11-24T18:36:51.132+00:00,921400000,125000,7
node01,16.074058,108.152495,ac1f09fffe0fd629,16.06815,108.15444,-104,4.8,2025-11-24T18:36:36.134+00:00,921400000,125000,7
node01,16.07407,108.1525,ac1f09fffe0fd629,16.06815,108.15444,-104,5.8,2025-11-24T18:36:21.137+00:00,921400000,125000,7
node01,16.07409,108.152541,ac1f09fffe0fd629,16.06815,108.15443,-104,6.0,2025-11-24T18:36:06.139+00:00,921400000,125000,7
node01,16.074061,108.15250799999998,ac1f09fffe0fd629,16.06815,108.15443,-105,5.2,2025-11-24T18:35:51.141+00:00,921400000,125000,7
node01,16.073968,108.15244600000001,ac1f09fffe0fd629,16.06815,108.15443,-105,4.8,2025-11-24T18:35:36.143+00:00,921400000,125000,7
node01,16.074001000000003,108.15242800000001,ac1f09fffe0fd629,16.06815,108.15443,-105,4.5,2025-11-24T18:35:21.146+00:00,921400000,125000,7
node01,16.07402,108.15255099999999,ac1f09fffe0fd629,16.06816,108.15443,-105,4.5,2025-11-24T18:35:06.148+00:00,921400000,125000,7
node01,16.07401,108.15250799999998,ac1f09fffe0fd629,16.06816,108.15443,-105,5.0,2025-11-24T18:34:51.150+00:00,921400000,125000,7
node01,16.074013,108.15258100000001,ac1f09fffe0fd629,16.06816,108.15444,-105,4.5,2025-11-24T18:34:36.152+00:00,921400000,125000,7
node01,16.074053,108.15261100000001,ac1f09fffe0fd629,16.06816,108.15444,-105,5.0,2025-11-24T18:34:21.154+00:00,921400000,125000,7
node01,16.074041,108.15251999999998,ac1f09fffe0fd629,16.06815,108.15444,-105,5.0,2025-11-24T18:34:06.157+00:00,921400000,125000,7
node01,16.074075999999998,108.15253800000002,ac1f09fffe0fd629,16.06815,108.15444,-105,5.2,2025-11-24T18:33:51.159+00:00,921400000,125000,7
node01,16.074028000000002,108.15246499999998,ac1f09fffe0fd629,16.06816,108.15444,-105,4.5,2025-11-24T18:33:36.161+00:00,921400000,125000,7
node01,16.07402,108.15248100000001,ac1f09fffe0fd629,16.06816,108.15444,-106,4.0,2025-11-24T18:33:21.163+00:00,921400000,125000,7
node01,16.074041,108.15246300000004,ac1f09fffe0fd629,16.06816,108.15444,-105,5.0,2025-11-24T18:33:06.166+00:00,921400000,125000,7
node01,16.074060000000003,108.15246099999999,ac1f09fffe0fd629,16.06816,108.15444,-105,5.5,2025-11-24T18:32:51.168+00:00,921400000,125000,7
node01,16.074066,108.152433,ac1f09fffe0fd629,16.06816,108.15443,-105,5.2,2025-11-24T18:32:36.170+00:00,921400000,125000,7
node01,16.074061,108.15245300000001,ac1f09fffe0fd629,16.06816,108.15443,-105,5.2,2025-11-24T18:32:21.172+00:00,921400000,125000,7
node01,16.074058,108.15251099999998,ac1f09fffe0fd629,16.06816,108.15443,-105,5.0,2025-11-24T18:32:06.174+00:00,921400000,125000,7
node01,16.073971,108.15238999999997,ac1f09fffe0fd629,16.06816,108.15443,-105,5.2,2025-11-24T18:31:51.177+00:00,921400000,125000,7
node01,16.073973000000002,108.152313,ac1f09fffe0fd629,16.06815,108.15443,-105,5.0,2025-11-24T18:31:36.179+00:00,921400000,125000,7
node01,16.074021000000002,108.15242600000002,ac1f09fffe0fd629,16.06815,108.15443,-105,5.0,2025-11-24T18:31:21.181+00:00,921400000,125000,7
node01,16.07404,108.152433,ac1f09fffe0fd629,16.06815,108.15444,-105,4.8,2025-11-24T18:31:06.183+00:00,921400000,125000,7
node01,16.074091000000003,108.152526,ac1f09fffe0fd629,16.06815,108.15444,-104,5.8,2025-11-24T18:30:51.186+00:00,921400000,125000,7
node01,16.074115,108.15256500000001,ac1f09fffe0fd629,16.06816,108.15444,-105,4.8,2025-11-24T18:30:36.188+00:00,921400000,125000,7
node01,16.073946,108.152306,ac1f09fffe0fd629,16.06816,108.15444,-105,5.2,2025-11-24T18:30:21.190+00:00,921400000,125000,7
node01,16.073938000000002,108.15245300000001,ac1f09fffe0fd629,16.06816,108.15444,-105,5.2,2025-11-24T18:30:06.192+00:00,921400000,125000,7
node01,16.073764999999998,108.152393,ac1f09fffe0fd629,16.06816,108.15444,-105,5.5,2025-11-24T18:29:51.194+00:00,921400000,125000,7
node01,16.073795,108.15238800000002,ac1f09fffe0fd629,16.06816,108.15443,-105,4.8,2025-11-24T18:29:36.197+00:00,921400000,125000,7
node01,16.073983000000005,108.152496,ac1f09fffe0fd629,16.06816,108.15443,-105,5.0,2025-11-24T18:29:21.199+00:00,921400000,125000,7
node01,16.073991,108.15246800000003,ac1f09fffe0fd629,16.06816,108.15443,-105,4.5,2025-11-24T18:29:06.201+00:00,921400000,125000,7
node01,16.074016,108.152455,ac1f09fffe0fd629,16.06816,108.15443,-105,5.0,2025-11-24T18:28:51.203+00:00,921400000,125000,7
node01,16.074002999999998,108.15246599999998,ac1f09fffe0fd629,16.06816,108.15443,-105,4.8,2025-11-24T18:28:36.205+00:00,921400000,125000,7
node01,16.074,108.15246000000002,ac1f09fffe0fd629,16.06816,108.15443,-105,4.2,2025-11-24T18:28:21.208+00:00,921400000,125000,7
node01,16.073975,108.152531,ac1f09fffe0fd629,16.06816,108.15443,-105,4.2,2025-11-24T18:28:06.210+00:00,921400000,125000,7
node01,16.073976,108.15248100000001,ac1f09fffe0fd629,16.06816,108.15443,-105,4.8,2025-11-24T18:27:51.213+00:00,921400000,125000,7
node01,16.073991,108.15246800000003,ac1f09fffe0fd629,16.06816,108.15444,-105,4.5,2025-11-24T18:27:36.215+00:00,921400000,125000,7
node01,16.073988000000003,108.15244499999999,ac1f09fffe0fd629,16.06816,108.15444,-105,4.8,2025-11-24T18:27:21.218+00:00,921400000,125000,7
node01,16.074025,108.15247599999998,ac1f09fffe0fd629,16.06816,108.15444,-105,5.0,2025-11-24T18:27:06.220+00:00,921400000,125000,7
node01,16.074045,108.15247,ac1f09fffe0fd629,16.06816,108.15444,-105,5.0,2025-11-24T18:26:51.222+00:00,921400000,125000,7
node01,16.07401,108.15246099999999,ac1f09fffe0fd629,16.06816,108.15444,-105,4.8,2025-11-24T18:26:36.224+00:00,921400000,125000,7
node01,16.073995,108.15244600000001,ac1f09fffe0fd629,16.06816,108.15444,-106,4.0,2025-11-24T18:26:21.226+00:00,921400000,125000,7
node01,16.07399,108.15241300000002,ac1f09fffe0fd629,16.06816,108.15443,-105,4.0,2025-11-24T18:26:06.229+00:00,921400000,125000,7
node01,16.073971,108.152433,ac1f09fffe0fd629,16.06816,108.15443,-105,4.5,2025-11-24T18:25:51.231+00:00,921400000,125000,7
